Trx,FPKM_mean_F,Linkage
CAF2944249.1,5.53121666666667,Auto
CAF2944265.1,885.268666666667,Auto
CAF2944281.1,38.8619123333333,Auto
CAF2944296.1,202.926302,Auto
CAF2944312.1,1.7095365,Auto
CAF2944328.1,25.6527333333333,Auto
CAF2944344.1,8.206005,Auto
CAF2944360.1,7.13388666666667,Auto
CAF2944377.1,27.66265,Auto
CAF2944392.1,25.8623733333333,Auto
CAF2944407.1,10.5299883333333,Auto
CAF2944423.1,4.19599066666667,Auto
CAF2944439.1,0.968591666666667,Auto
CAF2944456.1,0.0624568666666667,Auto
CAF2944471.1,20.5993333333333,Auto
CAF2944487.1,21.1318616666667,Auto
CAF2944503.1,7.02729166666667,Auto
CAF2944518.1,340.897966666667,Auto
CAF2944533.1,19.1877921666667,Auto
CAF2944548.1,1.8990475,Auto
CAF2944566.1,1.37772766666667,Auto
CAF2944582.1,0.551552,Auto
CAF2944599.1,13.5298241666667,Auto
CAF2944614.1,4.7871185,Auto
CAF2944628.1,0.7061089,Auto
CAF2944646.1,6.21746533333333,Auto
CAF2944663.1,39.6242866666667,Auto
CAF2944681.1,22.0999981666667,Auto
CAF2944702.1,103.93295,Auto
CAF2944721.1,46.70535,Auto
CAF2944738.1,0,Auto
CAF2944755.1,0.145367666666667,Auto
CAF2944772.1,3.8294065,Auto
CAF2944789.1,0,Auto
CAF2944802.1,584.689103333333,Auto
CAF2944819.1,948.731413333333,Auto
CAF2944837.1,15.9990581666667,Auto
CAF2944856.1,0.0311341666666667,Auto
CAF2944865.1,6.736016,Auto
CAF2944884.1,3.69535755,Auto
CAF2944908.1,0.0703725,Auto
CAF2944926.1,0.177933166869429,Auto
CAF2944943.1,0.0191658333333333,Auto
CAF2944962.1,39.60605,Auto
CAF2944979.1,0.262740333333333,Auto
CAF2945001.1,30.4231,Auto
CAF2945019.1,440.777498333333,Auto
CAF2945036.1,43.1151866666667,Auto
CAF2945053.1,118.35655,Auto
CAF2945070.1,4.9836125,Auto
CAF2945092.1,0.5310625,Auto
CAF2945109.1,11.7235,Auto
CAF2945126.1,0.807502,Auto
CAF2945143.1,22.236935,Auto
CAF2945160.1,1.88515633333333,Auto
CAF2945178.1,99.5021866666667,Auto
CAF2945194.1,13.1715916666667,Auto
CAF2945212.1,42.7406833333333,Auto
CAF2945219.1,28.3052333333333,Auto
CAF2945236.1,10.2980445,Auto
CAF2945254.1,18.3468566666667,Auto
CAF2945271.1,19.3141766666667,Auto
CAF2945288.1,11.0412083333333,Auto
CAF2945304.1,0.0419051666666667,Auto
CAF2945320.1,5.35448,Auto
CAF2945337.1,21.98547,Auto
CAF2945353.1,66.9467,Auto
CAF2945370.1,38.9641666666667,Auto
CAF2945387.1,0.08380995,Auto
CAF2945403.1,0.284812666666667,Auto
CAF2945422.1,0,Auto
CAF2945439.1,0.341233716666667,Auto
CAF2945456.1,0.393761,Auto
CAF2945473.1,895.416216666667,Auto
CAF2945490.1,3.25580666666667,Auto
CAF2945507.1,4.55152833333333,Auto
CAF2945524.1,12.764335,Auto
CAF2945541.1,4.87546333333333,Auto
CAF2945558.1,21.02245,Auto
CAF2945575.1,4.9869265,Auto
CAF2945591.1,12.9270516666667,Auto
CAF2945608.1,6.772392,Auto
CAF2945625.1,0.748962333333333,Auto
CAF2945642.1,4.78730633333333,Auto
CAF2945660.1,28.6689533333333,Auto
CAF2945677.1,0.350097833333333,Auto
CAF2945694.1,0.163728633333333,Auto
CAF2945711.1,0.162579166666667,Auto
CAF2945728.1,2.66624683333333,Auto
CAF2945745.1,0.521534833333333,Auto
CAF2945762.1,1.21532033333333,Auto
CAF2945779.1,54.71905,Auto
CAF2945797.1,8.96214496666667,Auto
CAF2945814.1,5.745235,Auto
CAF2945834.1,0,Auto
CAF2945852.1,0.562389333731922,Auto
CAF2945867.1,0.7904655,Auto
CAF2945884.1,0,Auto
CAF2945897.1,0,Auto
CAF2945914.1,0,Auto
CAF2945931.1,12.3624466666667,Auto
CAF2945948.1,0.2237275,Auto
CAF2945966.1,4.79038583333333,Auto
CAF2945983.1,2.080526,Auto
CAF2945996.1,17.561575,Auto
CAF2946013.1,2.59664666666667,Auto
CAF2946030.1,26.1695556666667,Auto
CAF2946046.1,1.96482916666667,Auto
CAF2946062.1,2.1202495,Auto
CAF2946079.1,0,Auto
CAF2946085.1,0.0655243333333333,Auto
CAF2946103.1,0.992931833333333,Auto
CAF2946115.1,0.123388,Auto
CAF2946133.1,0.63284595,Auto
CAF2946155.1,1.56591716666667,Auto
CAF2946173.1,6.7628745,Auto
CAF2946190.1,14.911865,Auto
CAF2946207.1,0.2508515,Auto
CAF2946224.1,47.9972833333333,Auto
CAF2946240.1,31.5913316666667,Auto
CAF2946260.1,2.677198,Auto
CAF2946278.1,6.02011833333333,Auto
CAF2946298.1,103.27475,Auto
CAF2946315.1,34.9791333333333,Auto
CAF2946332.1,21.511705,Auto
CAF2946348.1,12.107725,Auto
CAF2946364.1,10.2130187451667,Auto
CAF2946381.1,21.6655333333333,Auto
CAF2946398.1,11.8859416666667,Auto
CAF2946415.1,0.881332333333333,Auto
CAF2946431.1,0,Auto
CAF2946449.1,1.6888,Auto
CAF2946470.1,24.86644,Auto
CAF2946487.1,0,Auto
CAF2946504.1,28.581235,Auto
CAF2946522.1,0.769300333333333,Auto
CAF2946540.1,30.9988183333333,Auto
CAF2946554.1,0.429518,Auto
CAF2946571.1,10.3759166666667,Auto
CAF2946588.1,1.143187,Auto
CAF2946603.1,10.56459,Auto
CAF2946620.1,50.1009833333333,Auto
CAF2946636.1,6.45376333333333,Auto
CAF2946653.1,6.596365,Auto
CAF2946671.1,116.880033333333,Auto
CAF2946689.1,12.32173,Auto
CAF2946707.1,62.1836233333333,Auto
CAF2946724.1,0.045913,Auto
CAF2946741.1,2079.63766666667,Auto
CAF2946760.1,7.07902,Auto
CAF2946777.1,3.62614821666667,Auto
CAF2946794.1,0.165667133333333,Auto
CAF2946809.1,0.055715,Auto
CAF2946826.1,0.169407033333333,Auto
CAF2946843.1,0,Auto
CAF2946860.1,4.20822833333333,Auto
CAF2946877.1,24.0162366666667,Auto
CAF2946894.1,12.0958833333333,Auto
CAF2946911.1,34.9126833333333,Auto
CAF2946928.1,6.18141,Auto
CAF2946945.1,4.26320283333333,Auto
CAF2946962.1,44.1083218333333,Auto
CAF2946978.1,37.9576,Auto
CAF2946994.1,24.5954516666667,Auto
CAF2947010.1,0.102306666666667,Auto
CAF2947023.1,0,Auto
CAF2947038.1,0.176557166666667,Auto
CAF2947054.1,41.0275166666667,Auto
CAF2947070.1,57.0066833333333,Auto
CAF2947086.1,13.9292,Auto
CAF2947102.1,106.1015,Auto
CAF2947118.1,143.542816666667,Auto
CAF2947133.1,63.75905,Auto
CAF2947149.1,27.163945,Auto
CAF2947164.1,131.440301666667,Auto
CAF2947179.1,13.8835316666667,Auto
CAF2947193.1,0.434989166666667,Auto
CAF2947210.1,12.3196881666667,Auto
CAF2947225.1,2067.39527166667,Auto
CAF2947241.1,37.895903,Auto
CAF2947256.1,21.0984643333333,Auto
CAF2947272.1,95.3558666666667,Auto
CAF2947289.1,11.1925883333333,Auto
CAF2947304.1,1.643783,Auto
CAF2947320.1,94.702302,Auto
CAF2947336.1,0.149541966666667,Auto
CAF2947352.1,105.418966666667,Auto
CAF2947368.1,83.435625,Auto
CAF2947383.1,57.89781,Auto
CAF2947398.1,1.096147,Auto
CAF2947414.1,19.7682283333333,Auto
CAF2947429.1,27.2544633333333,Auto
CAF2947445.1,7.173163,Auto
CAF2947462.1,7.70999262683333,Auto
CAF2947478.1,86.1389166666667,Auto
CAF2947494.1,137.493233333333,Auto
CAF2947510.1,39.4840488333333,Auto
CAF2947525.1,33.1799333333333,Auto
CAF2947542.1,27.0313016666667,Auto
CAF2947558.1,0,Auto
CAF2947575.1,0.861496666666667,Auto
CAF2947590.1,11.734655,Auto
CAF2947606.1,237.342666666667,Auto
CAF2947622.1,2.824647,Auto
CAF2947637.1,5.3580815,Auto
CAF2947653.1,0.414748333333333,Auto
CAF2947669.1,9.2634,Auto
CAF2947685.1,19.5324383333333,Auto
CAF2947701.1,22.9686,Auto
CAF2947718.1,103.3646,Auto
CAF2947734.1,2.1302475,Auto
CAF2947750.1,0.8346455,Auto
CAF2947766.1,17.0791583333333,Auto
CAF2947782.1,0,Auto
CAF2947798.1,4.64981,Auto
CAF2947812.1,3.74739615,Auto
CAF2947827.1,5.41938251666667,Auto
CAF2947844.1,6.29180616666667,Auto
CAF2947860.1,0.0256235166666667,Auto
CAF2947876.1,0.08252235,Auto
CAF2947894.1,236.625016666667,Auto
CAF2947909.1,63.8469833333333,Auto
CAF2947924.1,17.6967316666667,Auto
CAF2947940.1,10.610926,Auto
CAF2947956.1,45.4379,Auto
CAF2947971.1,151.261516666667,Auto
CAF2947989.1,4.42337133333333,Auto
CAF2948004.1,21.53837,Auto
CAF2948021.1,25.2123633333333,Auto
CAF2948037.1,14.1301383333333,Auto
CAF2948052.1,35.3773816666667,Auto
CAF2948068.1,31.5943,Auto
CAF2948077.1,20.4636283333333,Auto
CAF2948093.1,26.8768566666667,Auto
CAF2948109.1,24.981555,Auto
CAF2948124.1,68.855295,Auto
CAF2948139.1,0.203946833333333,Auto
CAF2948156.1,1.54385,Auto
CAF2948172.1,2.34656666666667,Auto
CAF2948178.1,3.900454,Auto
CAF2948196.1,3.13750516666667,Auto
CAF2948213.1,9.98394166666667,Auto
CAF2948228.1,0.684804166666667,Auto
CAF2948246.1,166.002566666667,Auto
CAF2948265.1,328.794866666667,Auto
CAF2948280.1,11.9753516666667,Auto
CAF2948297.1,23.05835,Auto
CAF2948315.1,7.00711233333333,Auto
CAF2948333.1,32.7592416666667,Auto
CAF2948353.1,55.9095933333333,Auto
CAF2948371.1,53.2217,Auto
CAF2948389.1,33.6860816666667,Auto
CAF2948404.1,47.5683,Auto
CAF2948423.1,50.2446333333333,Auto
CAF2948441.1,47.1564366666667,Auto
CAF2948458.1,9.749605,Auto
CAF2948466.1,43.81673,Auto
CAF2948483.1,44.4848333333333,Auto
CAF2948501.1,14.740225,Auto
CAF2948518.1,5.89492333333333,Auto
CAF2948534.1,0.870978333333333,Auto
CAF2948551.1,220.9919,Auto
CAF2948570.1,51.4656966666667,Auto
CAF2948588.1,13.5438733333333,Auto
CAF2948605.1,0,Auto
CAF2948622.1,0.387738833333333,Auto
CAF2948638.1,0,Auto
CAF2948656.1,8.18356983333333,Auto
CAF2948673.1,0.190481166666667,Auto
CAF2948690.1,2.79599316666667,Auto
CAF2948708.1,177.36603,Auto
CAF2948726.1,0.6108715,Auto
CAF2948743.1,74.7625833333333,Auto
CAF2948761.1,36.1662583333333,Auto
CAF2948778.1,17.9961183333333,Auto
CAF2948796.1,0.724231666666667,Auto
CAF2948814.1,38.33584,Auto
CAF2948831.1,0.326958333333333,Auto
CAF2948850.1,1.18507583333333,Auto
CAF2948866.1,0,Auto
CAF2948879.1,2.40882666666667,Auto
CAF2948896.1,0,Auto
CAF2948915.1,12.7545716666667,Auto
CAF2948933.1,10.312835,Auto
CAF2948950.1,76.5382833333333,Auto
CAF2948967.1,6.25789933333333,Auto
CAF2948984.1,11.0113133333333,Auto
CAF2949003.1,7.19671633333333,Auto
CAF2949020.1,201.640216666667,Auto
CAF2949036.1,12.9675001666667,Auto
CAF2949051.1,23.40498,Auto
CAF2949068.1,16.8081500001671,Auto
CAF2949083.1,61.3505833333333,Auto
CAF2949101.1,63.37495,Auto
CAF2949118.1,10.9818016666667,Auto
CAF2949136.1,13.5676416666667,Auto
CAF2949153.1,19.947354,Auto
CAF2949169.1,0.179881666666667,Auto
CAF2949184.1,22.8939166666667,Auto
CAF2949201.1,83.7159,Auto
CAF2949218.1,0.546813333333333,Auto
CAF2949236.1,43.006487,Auto
CAF2949254.1,31.9765216666667,Auto
CAF2949271.1,0.0500496166666667,Auto
CAF2949288.1,0.0500496166666667,Auto
CAF2949305.1,0.0328258333333333,Auto
CAF2949322.1,0,Auto
CAF2949340.1,0.238438433333333,Auto
CAF2949356.1,0.682895166666667,Auto
CAF2949372.1,30.6202221666667,Auto
CAF2949387.1,0.00861703333333333,Auto
CAF2949404.1,43.6525333333333,Auto
CAF2949420.1,0.8372885,Auto
CAF2949437.1,69.5885666666667,Auto
CAF2949453.1,5.76571,Auto
CAF2949470.1,0.735959833333333,Auto
CAF2949486.1,62.5591833333333,Auto
CAF2949503.1,0,Auto
CAF2949520.1,0.0808665,Auto
CAF2949536.1,0.081531,Auto
CAF2949553.1,0.7900085,Auto
CAF2949570.1,3.15823766666667,Auto
CAF2949586.1,940.815565,Auto
CAF2949602.1,64.9656833333333,Auto
CAF2949618.1,3.85992216666667,Auto
CAF2949633.1,1.37182366666667,Auto
CAF2949650.1,0.3755377,Auto
CAF2949665.1,23.69425,Auto
CAF2949681.1,0,Auto
CAF2949696.1,5.24753166666667,Auto
CAF2949711.1,16.2144616666667,Auto
CAF2949728.1,46.5799266666667,Auto
CAF2949743.1,24.9181133333333,Auto
CAF2949761.1,7.19960766666667,Auto
CAF2949776.1,0.371554,Auto
CAF2949793.1,0.386647833333333,Auto
CAF2949806.1,0,Auto
CAF2949820.1,0.166743666666667,Auto
CAF2949833.1,0.743408,Auto
CAF2949848.1,69.1033416666667,Auto
CAF2949861.1,4.69575433333333,Auto
CAF2949869.1,0.73261,Auto
CAF2949881.1,0,Auto
CAF2949895.1,44.9705833333333,Auto
CAF2949908.1,2.2707825,Auto
CAF2949922.1,0,Auto
CAF2949938.1,1.89146333333333,Auto
CAF2949952.1,18.9021176666667,Auto
CAF2949967.1,0.7995345,Auto
CAF2949983.1,0.218887283333333,Auto
CAF2949997.1,55.73535,Auto
CAF2950012.1,22.963125,Auto
CAF2950027.1,16.1116516666667,Auto
CAF2950041.1,0,Auto
CAF2950055.1,24.673435,Auto
CAF2950070.1,406.14825,Auto
CAF2950085.1,11.594075,Auto
CAF2950099.1,37.3840833333333,Auto
CAF2950113.1,20.4267466666667,Auto
CAF2950129.1,7.86018833333333,Auto
CAF2950146.1,20.815852,Auto
CAF2950161.1,9.80728833333333,Auto
CAF2950176.1,38.400755,Auto
CAF2950193.1,99.1414833333333,Auto
CAF2950207.1,191.7898,Auto
CAF2950222.1,0.0257547166666667,Auto
CAF2950237.1,0.34698,Auto
CAF2950252.1,1.88445266666667,Auto
CAF2950267.1,0.473794833333333,Auto
CAF2950282.1,19.9417516666667,Auto
CAF2950296.1,53.5617666666667,Auto
CAF2950311.1,0.0450575,Auto
CAF2950326.1,722.27119,Auto
CAF2950342.1,1571.29066,Auto
CAF2950357.1,85.1170891666667,Auto
CAF2950371.1,1.99207633333333,Auto
CAF2950386.1,0,Auto
CAF2950401.1,9.32589666666667,Auto
CAF2950417.1,0,Auto
CAF2950432.1,0,Auto
CAF2950448.1,0,Auto
CAF2950462.1,2.512725,Auto
CAF2950477.1,2.48731633333333,Auto
CAF2950491.1,1.57366433333333,Auto
CAF2950506.1,4.15787,Auto
CAF2950520.1,12.5882283333333,Auto
CAF2950535.1,1.8398,Auto
CAF2950550.1,0,Auto
CAF2950564.1,21.3584833333333,Auto
CAF2950579.1,2.39130566666667,Auto
CAF2950595.1,10.3325033333333,Auto
CAF2950611.1,9.63586833333333,Auto
CAF2950628.1,24.05906,Auto
CAF2950645.1,28.3617133333333,Auto
CAF2950661.1,45.8987333333333,Auto
CAF2950664.1,39.4278,Auto
CAF2950680.1,30.5331483333333,Auto
CAF2950696.1,0,Auto
CAF2950712.1,0.482019,Auto
CAF2950728.1,0.1101705,Auto
CAF2950744.1,0.119943,Auto
CAF2950760.1,13.3892166666667,Auto
CAF2950775.1,12.5204166666667,Auto
CAF2950791.1,11.9547333333333,Auto
CAF2950807.1,13.9643333333333,Auto
CAF2950823.1,19.3282083333333,Auto
CAF2950839.1,6.24559066666667,Auto
CAF2950855.1,24.77265,Auto
CAF2950870.1,42.3071166666667,Auto
CAF2950885.1,0.0389971666666667,Auto
CAF2950891.1,0,Auto
CAF2950906.1,11.8361066666667,Auto
CAF2950923.1,120.491866666667,Auto
CAF2950940.1,78.6288166666667,Auto
CAF2950956.1,39.41865,Auto
CAF2950972.1,15.26122,Auto
CAF2950988.1,55.26475,Auto
CAF2951004.1,105.6962,Auto
CAF2951020.1,0,Auto
CAF2951035.1,0,Auto
CAF2951052.1,3.11255,Auto
CAF2951069.1,1.32755166666667,Auto
CAF2951087.1,5.360652,Auto
CAF2951104.1,11.1258845,Auto
CAF2951121.1,4.12025466666667,Auto
CAF2951138.1,2.86337683333333,Auto
CAF2951156.1,1.631758,Auto
CAF2951175.1,0.8468815,Auto
CAF2951192.1,13.6443433333333,Auto
CAF2951209.1,4.40496,Auto
CAF2951227.1,1.17479366666667,Auto
CAF2951239.1,1.08349633333333,Auto
CAF2951256.1,12.7616916666667,Auto
CAF2951273.1,35.8232333333333,Auto
CAF2951290.1,14.4430566666667,Auto
CAF2951307.1,61.2367,Auto
CAF2951323.1,116.3635,Auto
CAF2951337.1,93.92382665,Auto
CAF2951345.1,15.72742,Auto
CAF2951361.1,4.46716333333333,Auto
CAF2951377.1,0.0594828,Auto
CAF2951393.1,67.90015,Auto
CAF2951410.1,13.340816635,Auto
CAF2951427.1,64.32255,Auto
CAF2951444.1,13.048815,Auto
CAF2951461.1,0.590564332383833,Auto
CAF2951477.1,0.244108083333333,Auto
CAF2951495.1,6.30008666666667,Auto
CAF2951512.1,49.9701266666667,Auto
CAF2951529.1,16.02812,Auto
CAF2951546.1,24.5596183333333,Auto
CAF2951562.1,33.1952366666667,Auto
CAF2951579.1,4.85799066666667,Auto
CAF2951596.1,5.02032333333333,Auto
CAF2951612.1,9.06412166666667,Auto
CAF2951628.1,4.98917,Auto
CAF2951644.1,22.5254933333333,Auto
CAF2951658.1,25.37056,Auto
CAF2951676.1,50.01,Auto
CAF2951685.1,26.2565033333333,Auto
CAF2951701.1,26.3736666666667,Auto
CAF2951717.1,10.8825558333333,Auto
CAF2951734.1,7.92114166666667,Auto
CAF2951752.1,20.955735,Auto
CAF2951770.1,16.86835,Auto
CAF2951783.1,0.015715,Auto
CAF2951800.1,5.18844733333333,Auto
CAF2951816.1,0.712922166666667,Auto
CAF2951832.1,0,Auto
CAF2951849.1,4.528155,Auto
CAF2951865.1,6.337647,Auto
CAF2951882.1,44.9798366666667,Auto
CAF2951899.1,0,Auto
CAF2951916.1,0.574483,Auto
CAF2951933.1,32.9728968333333,Auto
CAF2951949.1,10.06012,Auto
CAF2951967.1,13.5141283333333,Auto
CAF2951984.1,35.3200183333333,Auto
CAF2952000.1,8.51808533333333,Auto
CAF2952017.1,13.2266316666667,Auto
CAF2952033.1,10.26501,Auto
CAF2952048.1,6.83692183333333,Auto
CAF2952065.1,3.04041483333333,Auto
CAF2952082.1,1.771876,Auto
CAF2952099.1,2.34973966666667,Auto
CAF2952116.1,19.4083196666667,Auto
CAF2952132.1,9.837995,Auto
CAF2952150.1,1.4595755,Auto
CAF2952166.1,2.27448833333333,Auto
CAF2952183.1,1320.786225,Auto
CAF2952199.1,0,Auto
CAF2952215.1,8.51829,Auto
CAF2952232.1,9.13525666666667,Auto
CAF2952244.1,46.0502833333333,Auto
CAF2952263.1,18.4813033333333,Auto
CAF2952280.1,23.0041833333333,Auto
CAF2952296.1,25.2026333333333,Auto
CAF2952313.1,15.9108683333333,Auto
CAF2952331.1,27.2777833333333,Auto
CAF2952346.1,0.170435166666667,Auto
CAF2952363.1,39.1848666666667,Auto
CAF2952381.1,21.5034016666667,Auto
CAF2952396.1,0,Auto
CAF2952414.1,1.22650566666667,Auto
CAF2952430.1,166.634916666667,Auto
CAF2952448.1,145.139951666667,Auto
CAF2952465.1,25.108535,Auto
CAF2952482.1,0.251080833333333,Auto
CAF2952499.1,3.474643685792,Auto
CAF2952517.1,1.050075,Auto
CAF2952534.1,8.48823833333333,Auto
CAF2952548.1,0.300735,Auto
CAF2952563.1,0,Auto
CAF2952580.1,18.382885,Auto
CAF2952598.1,16.5446366666667,Auto
CAF2952611.1,15.8310216666667,Auto
CAF2952629.1,3.50669966666667,Auto
CAF2952633.1,23.7129,Auto
CAF2952650.1,10.77562,Auto
CAF2952666.1,0.00872025,Auto
CAF2952682.1,8.27001166666667,Auto
CAF2952699.1,18.3610133333333,Auto
CAF2952716.1,0.1447815,Auto
CAF2952733.1,0,Auto
CAF2952750.1,71.3945833333333,Auto
CAF2952766.1,122.877916666667,Auto
CAF2952783.1,29.1719166666667,Auto
CAF2952800.1,18.7523533333333,Auto
CAF2952816.1,38.0744433333333,Auto
CAF2952833.1,6.899005,Auto
CAF2952850.1,0.678703333333333,Auto
CAF2952861.1,12.1600833333333,Auto
CAF2952880.1,20.77666,Auto
CAF2952897.1,9.61011666666667,Auto
CAF2952913.1,1.98559566666667,Auto
CAF2952930.1,0,Auto
CAF2952948.1,0.03272195,Auto
CAF2952967.1,20.6018735,Auto
CAF2952984.1,11.5931416666667,Auto
CAF2953001.1,5.94462666666667,Auto
CAF2953018.1,26.9797146666667,Auto
CAF2953035.1,15.4683616666667,Auto
CAF2953052.1,37.02493,Auto
CAF2953069.1,17.624349,Auto
CAF2953085.1,0.546942833333333,Auto
CAF2953102.1,5.04709166666667,Auto
CAF2953119.1,3.447145,Auto
CAF2953137.1,27.6800233333333,Auto
CAF2953156.1,11.0857265,Auto
CAF2953173.1,42.85025,Auto
CAF2953192.1,71.7822416666667,Auto
CAF2953209.1,40.9673966666667,Auto
CAF2953226.1,1.50840580930167,Auto
CAF2953242.1,4.07600833333333,Auto
CAF2953253.1,0,Auto
CAF2953270.1,0,Auto
CAF2953287.1,3.40625833333333,Auto
CAF2953304.1,227.83875,Auto
CAF2953322.1,71.506395,Auto
CAF2953339.1,184.215566666667,Auto
CAF2953356.1,0,Auto
CAF2953373.1,11.35857,Auto
CAF2953390.1,15.019138,Auto
CAF2953408.1,0.0298571666666667,Auto
CAF2953425.1,1.68881833333333,Auto
CAF2953442.1,22.7673366666667,Auto
CAF2953458.1,3.45239333333333,Auto
CAF2953476.1,54.3001166666667,Auto
CAF2953493.1,15.1626596666667,Auto
CAF2953510.1,9.4426125,Auto
CAF2953526.1,18.569485,Auto
CAF2953544.1,56.43513,Auto
CAF2953559.1,56.43513,Auto
CAF2953574.1,18.569485,Auto
CAF2953590.1,0,Auto
CAF2953606.1,0,Auto
CAF2953623.1,0,Auto
CAF2953639.1,0,Auto
CAF2953655.1,0,Auto
CAF2953672.1,0.0958471666666667,Auto
CAF2953689.1,7.4668695,Auto
CAF2953706.1,10.3830986666667,Auto
CAF2953723.1,9.48389333333333,Auto
CAF2953740.1,2.44454616666667,Auto
CAF2953756.1,0,Auto
CAF2953772.1,1.05429833333333,Auto
CAF2953789.1,28.95685,Auto
CAF2953806.1,2.32638883333333,Auto
CAF2953823.1,9.61481666666667,Auto
CAF2953840.1,7.93278666666667,Auto
CAF2953856.1,52.1811166666667,Auto
CAF2953873.1,32.2945833333333,Auto
CAF2953890.1,0,Auto
CAF2953905.1,0,Auto
CAF2953922.1,2.34101666666667e-09,Auto
CAF2953939.1,0.0257416666666667,Auto
CAF2953955.1,0,Auto
CAF2953971.1,28.4858033333333,Auto
CAF2953986.1,13.2106666666667,Auto
CAF2953998.1,0.11819283655,Auto
CAF2954014.1,45.1138216666667,Auto
CAF2954029.1,0.161111583333333,Auto
CAF2954037.1,24.7478433333333,Auto
CAF2954053.1,1.9321675,Auto
CAF2954067.1,1.58766253333333,Auto
CAF2954084.1,2.13158783333333,Auto
CAF2954100.1,2.13266316666667,Auto
CAF2954116.1,0,Auto
CAF2954132.1,5.548865,Auto
CAF2954148.1,18.02975,Auto
CAF2954163.1,5.69372366666667,Auto
CAF2954179.1,7.52842833333333,Auto
CAF2954195.1,1.901139,Auto
CAF2954201.1,56.6851666666667,Auto
CAF2954218.1,55.4468166666667,Auto
CAF2954236.1,26.4626,Auto
CAF2954252.1,27.9819966666667,Auto
CAF2954267.1,0.612757833333333,Auto
CAF2954281.1,51.6964473333333,Auto
CAF2954295.1,0,Auto
CAF2954310.1,0.266066333333333,Auto
CAF2954321.1,0.095117,Auto
CAF2954336.1,0.377676166666667,Auto
CAF2954352.1,8.28825033333333,Auto
CAF2954368.1,5.52385716666667,Auto
CAF2954382.1,52.0577166666667,Auto
CAF2954399.1,15.94021,Auto
CAF2954415.1,9.565495,Auto
CAF2954431.1,0.478213333333333,Auto
CAF2954448.1,25.2488666666667,Auto
CAF2954467.1,0.467828316666667,Auto
CAF2954483.1,0.177237433333333,Auto
CAF2954499.1,0,Auto
CAF2954515.1,0,Auto
CAF2954531.1,0,Auto
CAF2954547.1,0,Auto
CAF2954563.1,0.0131334,Auto
CAF2954579.1,0.585578166666667,Auto
CAF2954596.1,39.199865,Auto
CAF2954611.1,56.6795,Auto
CAF2954627.1,0.234417283333333,Auto
CAF2954643.1,43.6568133333333,Auto
CAF2954658.1,58.1149333333333,Auto
CAF2954673.1,68.9783666666667,Auto
CAF2954689.1,16.1747933333333,Auto
CAF2954705.1,5.023653180648,Auto
CAF2954722.1,21.4802481,Auto
CAF2954738.1,0.5318035,Auto
CAF2954753.1,0.0348423666666667,Auto
CAF2954765.1,35.9227083333333,Auto
CAF2954781.1,0.0304461621966667,Auto
CAF2954798.1,6.388959,Auto
CAF2954814.1,36.8494166666667,Auto
CAF2954830.1,0,Auto
CAF2954846.1,4.576795,Auto
CAF2954862.1,31.9537783333333,Auto
CAF2954878.1,4.24818681666667,Auto
CAF2954894.1,13.2735346666667,Auto
CAF2954909.1,0.538965,Auto
CAF2954925.1,0,Auto
CAF2954943.1,0.199561666666667,Auto
CAF2954957.1,18.3285883333333,Auto
CAF2954973.1,23.064345,Auto
CAF2954987.1,34.4394833333333,Auto
CAF2955001.1,51.4156666666667,Auto
CAF2955016.1,51.5016666666667,Auto
CAF2955032.1,7.653425885355,Auto
CAF2955047.1,9.22338833333333,Auto
CAF2955062.1,32.62295,Auto
CAF2955077.1,20.9569888333333,Auto
CAF2955091.1,0.784943,Auto
CAF2955106.1,96.6728233333333,Auto
CAF2955120.1,413.340158333333,Auto
CAF2955135.1,4.36984342896667,Auto
CAF2955150.1,3.66727266666667,Auto
CAF2955165.1,17.3873803333333,Auto
CAF2955180.1,0.176386666666667,Auto
CAF2955195.1,1.54258,Auto
CAF2955209.1,0.0292291666666667,Auto
CAF2955223.1,6.2087,Auto
CAF2955238.1,11.8487676666667,Auto
CAF2955252.1,0,Auto
CAF2955267.1,1.17401816666667,Auto
CAF2955280.1,0,Auto
CAF2955295.1,0.154917166666667,Auto
CAF2955310.1,0.21947,Auto
CAF2955325.1,31.5072886666667,Auto
CAF2955341.1,32.1146,Auto
CAF2955358.1,28.9471166666667,Auto
CAF2955373.1,5.74590333333333,Auto
CAF2955387.1,6.36360833333333,Auto
CAF2955402.1,8.98506333333333,Auto
CAF2955416.1,0.460697,Auto
CAF2955430.1,0.113118666666667,Auto
CAF2955445.1,124.624916333333,Auto
CAF2955459.1,14.6790183333333,Auto
CAF2955468.1,26.089809,Auto
CAF2955483.1,0.5581701,Auto
CAF2955498.1,0.982005666666667,Auto
CAF2955514.1,9.84919833333333,Auto
CAF2955529.1,36.00625,Auto
CAF2955543.1,13.733475,Auto
CAF2955558.1,9.32837,Auto
CAF2955573.1,0.879375833333333,Auto
CAF2955588.1,0.3870289,Auto
CAF2955604.1,200.562633333333,Auto
CAF2955618.1,3.49187120163183,Auto
CAF2955632.1,9.858495,Auto
CAF2955647.1,21.523365,Auto
CAF2955661.1,21.73415,Auto
CAF2955674.1,1.74113833333333,Auto
CAF2955688.1,0.165821833333333,Auto
CAF2955704.1,0.356627666666667,Auto
CAF2955718.1,0.36357,Auto
CAF2955732.1,1.13116256666667,Auto
