Trx,FPKM_mean_M,Linkage
CAF2944721.1,179.119316666667,Auto
CAF2944738.1,0,Auto
CAF2944755.1,1.69493333333333,Auto
CAF2944772.1,7.4075515,Auto
CAF2944789.1,0,Auto
CAF2944802.1,970.8345,Auto
CAF2944819.1,1544.30301666667,Auto
CAF2944837.1,39.9369271666667,Auto
CAF2944856.1,0.207385833333333,Auto
CAF2944865.1,15.8561866666667,Auto
CAF2944884.1,7.1196,Auto
CAF2944908.1,0.194036116666667,Auto
CAF2944926.1,0.00996075014470033,Auto
CAF2944943.1,0.132437,Auto
CAF2944962.1,36.5348,Auto
CAF2944979.1,0.411929783333333,Auto
CAF2945001.1,39.8684116666667,Auto
CAF2945019.1,107.018646666667,Auto
CAF2945036.1,28.6843666666667,Auto
CAF2945053.1,183.71835,Auto
CAF2945070.1,14.6241166666667,Auto
CAF2945092.1,0.841380666666667,Auto
CAF2945109.1,15.3799983333333,Auto
CAF2945126.1,1.47486016666667,Auto
CAF2945143.1,32.1439333333333,Auto
CAF2945160.1,2.74756583333333,Auto
CAF2945178.1,140.548981666667,Auto
CAF2945194.1,13.9949283333333,Auto
CAF2945212.1,53.3959,Auto
CAF2945219.1,46.4255166666667,Auto
CAF2945236.1,14.7326396666667,Auto
CAF2945254.1,18.29913,Auto
CAF2945271.1,32.3606666666667,Auto
CAF2945288.1,10.4849433333333,Auto
CAF2945304.1,0.000380928333333333,Auto
CAF2945320.1,11.7532456666667,Auto
CAF2945337.1,28.1005666666667,Auto
CAF2945353.1,82.2517666666667,Auto
CAF2945370.1,48.4355666666667,Auto
CAF2945387.1,0.298912516666667,Auto
CAF2945403.1,0.715372166666667,Auto
CAF2945422.1,0.113680833333333,Auto
CAF2945439.1,0.336063,Auto
CAF2945456.1,0.378362222316667,Auto
CAF2945473.1,1362.45616666667,Auto
CAF2945490.1,6.80002833333333,Auto
CAF2945507.1,11.6334766666667,Auto
CAF2945524.1,17.5336783333333,Auto
CAF2945541.1,7.65993833333333,Auto
CAF2945558.1,28.603395,Auto
CAF2945575.1,5.807895,Auto
CAF2945591.1,10.663705,Auto
CAF2945608.1,1.93477383333333,Auto
CAF2945625.1,0.360336166666667,Auto
CAF2945642.1,1.472253,Auto
CAF2945660.1,35.64245,Auto
CAF2945677.1,0.276411333333333,Auto
CAF2945694.1,0.623127833333333,Auto
CAF2945711.1,0.0384816666666667,Auto
CAF2945728.1,3.0229395,Auto
CAF2945745.1,1.40269666666667,Auto
CAF2945762.1,1.95993333333333,Auto
CAF2945779.1,75.5261666666667,Auto
CAF2945797.1,6.27089783333333,Auto
CAF2945814.1,4.27637266666667,Auto
CAF2945834.1,0.174693333333333,Auto
CAF2945852.1,0.3892125,Auto
CAF2945867.1,0.714811,Auto
CAF2945884.1,0,Auto
CAF2945897.1,0,Auto
CAF2945914.1,0,Auto
CAF2945931.1,23.0172366666667,Auto
CAF2945948.1,0.139969833333333,Auto
CAF2945966.1,39.2594265,Auto
CAF2945983.1,4.39516666666667,Auto
CAF2945996.1,22.98745,Auto
CAF2946013.1,4.61043733333333,Auto
CAF2946030.1,38.1476,Auto
CAF2946046.1,2.82419766666667,Auto
CAF2946062.1,4.415985,Auto
CAF2946079.1,0.01862125,Auto
CAF2946085.1,0,Auto
CAF2946103.1,0.904741666666667,Auto
CAF2946115.1,0.370543833333333,Auto
CAF2946133.1,0.828796666666667,Auto
CAF2946155.1,2.8565485,Auto
CAF2946173.1,9.86796,Auto
CAF2946190.1,17.8869633333333,Auto
CAF2946207.1,0.5502387,Auto
CAF2946224.1,95.0002333333333,Auto
CAF2946240.1,74.2491333333333,Auto
CAF2946260.1,21.1869821666667,Auto
CAF2946278.1,10.04457,Auto
CAF2946298.1,81.5086333333333,Auto
CAF2946315.1,37.8596666666667,Auto
CAF2946332.1,21.57788,Auto
CAF2946348.1,13.7657066666667,Auto
CAF2946364.1,15.4715533333333,Auto
CAF2946381.1,20.2963,Auto
CAF2946398.1,12.838535,Auto
CAF2946415.1,0.1585465,Auto
CAF2946431.1,0.0600435,Auto
CAF2946449.1,0.1185035,Auto
CAF2946470.1,26.2553833333333,Auto
CAF2946487.1,0,Auto
CAF2946504.1,52.5106433333333,Auto
CAF2946522.1,1.87583416666667,Auto
CAF2946540.1,41.3499216666667,Auto
CAF2946554.1,0.746689333333333,Auto
CAF2946571.1,12.5979083333333,Auto
CAF2946588.1,3.19806033333333,Auto
CAF2946603.1,4.434285,Auto
CAF2946620.1,47.8270833333333,Auto
CAF2946636.1,4.56997616666667,Auto
CAF2946653.1,6.80289666666667,Auto
CAF2946671.1,141.034666666667,Auto
CAF2946689.1,16.51468,Auto
CAF2946707.1,59.3952233333333,Auto
CAF2946724.1,0,Auto
CAF2946741.1,3384.05666666667,Auto
CAF2946760.1,29.5682271666667,Auto
CAF2946777.1,11.093244,Auto
CAF2946794.1,0.329732766666667,Auto
CAF2946809.1,0.33407275,Auto
CAF2946826.1,0.266633166666667,Auto
CAF2946843.1,0,Auto
CAF2946860.1,4.8696,Auto
CAF2946877.1,21.1473666666667,Auto
CAF2946894.1,12.873765,Auto
CAF2946911.1,71.9206833333333,Auto
CAF2946928.1,6.41623333333333,Auto
CAF2946945.1,6.637575,Auto
CAF2946962.1,56.8931586666667,Auto
CAF2946978.1,49.4681083333333,Auto
CAF2946994.1,41.1029166666667,Auto
CAF2947010.1,0.705361466666667,Auto
CAF2947023.1,0.675523333333333,Auto
CAF2947038.1,0.05883729615,Auto
CAF2947054.1,56.4285666666667,Auto
CAF2947070.1,62.7701666666667,Auto
CAF2947086.1,11.952225,Auto
CAF2947102.1,138.163166666667,Auto
CAF2947118.1,148.5288,Auto
CAF2947133.1,53.13488,Auto
CAF2947149.1,145.895988333333,Auto
CAF2947164.1,342.507133333333,Auto
CAF2947179.1,17.5461266666667,Auto
CAF2947193.1,2.6970213,Auto
CAF2947210.1,7.74393,Auto
CAF2947225.1,3997.71306666667,Auto
CAF2947241.1,53.1002323333333,Auto
CAF2947256.1,33.3575925,Auto
CAF2947272.1,130.990583333333,Auto
CAF2947289.1,14.9699883333333,Auto
CAF2947304.1,0.9805185,Auto
CAF2947320.1,92.7350183333333,Auto
CAF2947336.1,0.244308,Auto
CAF2947352.1,147.0075,Auto
CAF2947368.1,67.278425,Auto
CAF2947383.1,49.526565,Auto
CAF2947398.1,2.7460448,Auto
CAF2947414.1,27.5951166666667,Auto
CAF2947429.1,31.0326,Auto
CAF2947445.1,11.3836038333333,Auto
CAF2947462.1,14.4108866666667,Auto
CAF2947478.1,89.4571,Auto
CAF2947494.1,137.078225,Auto
CAF2947510.1,83.4291715241667,Auto
CAF2947525.1,36.96985,Auto
CAF2947542.1,36.51585,Auto
CAF2947558.1,0,Auto
CAF2947575.1,8.54080083333333,Auto
CAF2947590.1,19.8265066666667,Auto
CAF2947606.1,355.494,Auto
CAF2947622.1,5.625128,Auto
CAF2947637.1,4.14877583333333,Auto
CAF2947653.1,0,Auto
CAF2947669.1,12.202135,Auto
CAF2947685.1,30.31755,Auto
CAF2947701.1,40.315,Auto
CAF2947718.1,112.20195,Auto
CAF2947734.1,2.0681595,Auto
CAF2947750.1,1.81135216666667,Auto
CAF2947766.1,32.1138466666667,Auto
CAF2947782.1,0.235435166666667,Auto
CAF2947798.1,6.88365666666667,Auto
CAF2947812.1,1.301676,Auto
CAF2947827.1,6.08911,Auto
CAF2947844.1,20.3867,Auto
CAF2947860.1,0.199050266666667,Auto
CAF2947876.1,0.04339397,Auto
CAF2947894.1,244.622833333333,Auto
CAF2947909.1,106.226833333333,Auto
CAF2947924.1,26.12025,Auto
CAF2947940.1,24.7998133333333,Auto
CAF2947956.1,58.2496,Auto
CAF2947971.1,233.588666666667,Auto
CAF2947989.1,8.20191,Auto
CAF2948004.1,26.4421183333333,Auto
CAF2948021.1,40.8224333333333,Auto
CAF2948037.1,23.0019333333333,Auto
CAF2948052.1,43.52945,Auto
CAF2948068.1,36.4484666666667,Auto
CAF2948077.1,26.42755,Auto
CAF2948093.1,25.1365166666667,Auto
CAF2948109.1,24.5079,Auto
CAF2948124.1,72.665335,Auto
CAF2948139.1,0.078675626876,Auto
CAF2948156.1,7.432765,Auto
CAF2948172.1,8.24840166666667,Auto
CAF2948178.1,10.77082,Auto
CAF2948196.1,6.05885333333333,Auto
CAF2948213.1,39.4450516666667,Auto
CAF2948228.1,1.22725933333333,Auto
CAF2948246.1,264.869416666667,Auto
CAF2948265.1,504.5005,Auto
CAF2948280.1,15.7167833333333,Auto
CAF2948297.1,44.6531333333333,Auto
CAF2948315.1,10.0047046666667,Auto
CAF2948333.1,49.5892333333333,Auto
CAF2948353.1,82.56885,Auto
CAF2948371.1,94.4336166666667,Auto
CAF2948389.1,35.8178033333333,Auto
CAF2948404.1,49.29845,Auto
CAF2948423.1,55.7465833333333,Auto
CAF2948441.1,53.2482,Auto
CAF2948458.1,15.41515,Auto
CAF2948466.1,36.2603833333333,Auto
CAF2948483.1,36.212,Auto
CAF2948501.1,45.5266666666667,Auto
CAF2948518.1,10.017785,Auto
CAF2948534.1,1.34568e-08,Auto
CAF2948551.1,280.985833333333,Auto
CAF2948570.1,18.2756116666667,Auto
CAF2948588.1,24.77098,Auto
CAF2948605.1,0,Auto
CAF2948622.1,1.92849966666667,Auto
CAF2948638.1,0,Auto
CAF2948656.1,8.61604333333333,Auto
CAF2948673.1,0.587863833333333,Auto
CAF2948690.1,3.30935183333333,Auto
CAF2948708.1,138.388235,Auto
CAF2948726.1,0.659522833333333,Auto
CAF2948743.1,75.70935,Auto
CAF2948761.1,49.8213166666667,Auto
CAF2948778.1,22.0759833333333,Auto
CAF2948796.1,2.02117283333333,Auto
CAF2948814.1,63.69845,Auto
CAF2948831.1,1.02408816666667,Auto
CAF2948850.1,1.72491033333333,Auto
CAF2948866.1,0.018016,Auto
CAF2948879.1,3.65693516666667,Auto
CAF2948896.1,0,Auto
CAF2948915.1,14.59935,Auto
CAF2948933.1,11.2173283333333,Auto
CAF2948950.1,85.7189166666667,Auto
CAF2948967.1,145.357716666667,Auto
CAF2948984.1,15.2777633333333,Auto
CAF2949003.1,10.7876683333333,Auto
CAF2949020.1,236.0455,Auto
CAF2949036.1,54.0897,Auto
CAF2949051.1,31.247491364,Auto
CAF2949068.1,16.1053016666667,Auto
CAF2949083.1,55.9726333333333,Auto
CAF2949101.1,62.1648833333333,Auto
CAF2949118.1,17.2410833333333,Auto
CAF2949136.1,23.8054166666667,Auto
CAF2949153.1,43.787477,Auto
CAF2949169.1,5.73940000016541,Auto
CAF2949184.1,52.7584061666667,Auto
CAF2949201.1,161.172066666667,Auto
CAF2949218.1,1.07849,Auto
CAF2949236.1,33.4310066666667,Auto
CAF2949254.1,61.19255,Auto
CAF2949271.1,0.128419666666667,Auto
CAF2949288.1,0.128419666666667,Auto
CAF2949305.1,0,Auto
CAF2949322.1,0,Auto
CAF2949340.1,28.3036726666667,Auto
CAF2949356.1,15.17755,Auto
CAF2949372.1,26.3605831666667,Auto
CAF2949387.1,0.145424333333333,Auto
CAF2949404.1,49.1944666666667,Auto
CAF2949420.1,1.17917983333333,Auto
CAF2949437.1,65.2880333333333,Auto
CAF2949453.1,9.64264,Auto
CAF2949470.1,0.675794166666667,Auto
CAF2949486.1,181.79045,Auto
CAF2949503.1,0.126233833333333,Auto
CAF2949520.1,3.02588727333333,Auto
CAF2949536.1,0.281047666666667,Auto
CAF2949553.1,2.26476933333333,Auto
CAF2949570.1,3.20178033333333,Auto
CAF2949586.1,106.720315,Auto
CAF2949602.1,89.5696166666667,Auto
CAF2949618.1,3.71686666666667,Auto
CAF2949633.1,1.63454233333333,Auto
CAF2949650.1,1.56426433333333,Auto
CAF2949665.1,33.79615,Auto
CAF2949681.1,0.0876183335450537,Auto
CAF2949696.1,10.7697533333333,Auto
CAF2949711.1,15.8588566666667,Auto
CAF2949728.1,52.0979166666667,Auto
CAF2949743.1,20.9468333333333,Auto
CAF2949761.1,7.59191666666667,Auto
CAF2949776.1,0.298312166666667,Auto
CAF2949793.1,0.33560915,Auto
CAF2949806.1,0.297837166666667,Auto
CAF2949820.1,0.364742333333333,Auto
CAF2949833.1,0.236091166666667,Auto
CAF2949848.1,69.1879311666667,Auto
CAF2949861.1,4.61891483333333,Auto
CAF2949869.1,0.255903333333333,Auto
CAF2949881.1,0.042298,Auto
CAF2949895.1,58.5789,Auto
CAF2949908.1,1.02725016666667,Auto
CAF2949922.1,0,Auto
CAF2949938.1,14.8900735,Auto
CAF2949952.1,61.8874548333333,Auto
CAF2949967.1,1.71583883333333,Auto
CAF2949983.1,0.2643019,Auto
CAF2949997.1,72.2216833333333,Auto
CAF2950012.1,37.3540683333333,Auto
CAF2950027.1,23.6314,Auto
CAF2950041.1,0.157479166666667,Auto
CAF2950055.1,32.4465833333333,Auto
CAF2950070.1,391.364808333333,Auto
CAF2950085.1,18.676465,Auto
CAF2950099.1,41.8340833333333,Auto
CAF2950113.1,23.2776833333333,Auto
CAF2950129.1,7.52636216666667,Auto
CAF2950146.1,25.4996833333333,Auto
CAF2950161.1,9.60688666666667,Auto
CAF2950176.1,31.7156333333333,Auto
CAF2950193.1,128.568916666667,Auto
CAF2950207.1,219.2957,Auto
CAF2950222.1,0.0203148333333333,Auto
CAF2950237.1,0.4014475,Auto
CAF2950252.1,1.62907416666667,Auto
CAF2950267.1,0.185988333333333,Auto
CAF2950282.1,30.4938,Auto
CAF2950296.1,74.4873666666667,Auto
CAF2950311.1,0.148252333333333,Auto
CAF2950326.1,689.33667,Auto
CAF2950342.1,1667.38051833333,Auto
CAF2950357.1,77.0010711666667,Auto
CAF2950371.1,3.72682666666667,Auto
CAF2950386.1,0.191174166666667,Auto
CAF2950401.1,13.730565,Auto
CAF2950417.1,0,Auto
CAF2950432.1,0,Auto
CAF2950448.1,0,Auto
CAF2950462.1,1.05804833333333,Auto
CAF2950477.1,0.558758166666667,Auto
CAF2950491.1,14.1397876666667,Auto
CAF2950506.1,5.52051166666667,Auto
CAF2950520.1,21.2784133333333,Auto
CAF2950535.1,1.03776475333333,Auto
CAF2950550.1,0.258995,Auto
CAF2950564.1,16.06199,Auto
CAF2950579.1,13.314176,Auto
CAF2950595.1,32.7432916666667,Auto
CAF2950611.1,5.96345333333333,Auto
CAF2950628.1,13.7197331666667,Auto
CAF2950645.1,28.3540666666667,Auto
CAF2950661.1,43.45815,Auto
CAF2950664.1,49.3387333333333,Auto
CAF2950680.1,49.42425,Auto
CAF2950696.1,0.205685,Auto
CAF2950712.1,0.257929333333333,Auto
CAF2950728.1,0.656252833333333,Auto
CAF2950744.1,0.375995,Auto
CAF2950760.1,19.1998333333333,Auto
CAF2950775.1,15.92105,Auto
CAF2950791.1,15.2210333333333,Auto
CAF2950807.1,19.0027766666667,Auto
CAF2950823.1,29.6741333333333,Auto
CAF2950839.1,1.86058783333333,Auto
CAF2950855.1,38.6099666666667,Auto
CAF2950870.1,57.0495333333333,Auto
CAF2950885.1,0.150122,Auto
CAF2950891.1,0.172596666666667,Auto
CAF2950906.1,22.253,Auto
CAF2950923.1,113.770516666667,Auto
CAF2950940.1,105.992633333333,Auto
CAF2950956.1,37.8610166666667,Auto
CAF2950972.1,19.0107,Auto
CAF2950988.1,93.3853,Auto
CAF2951004.1,165.75845,Auto
CAF2951020.1,0.0965671666666667,Auto
CAF2951035.1,0.249973833333333,Auto
CAF2951052.1,2.105375,Auto
CAF2951069.1,0.0396765,Auto
CAF2951087.1,13.03763,Auto
CAF2951104.1,19.2713366666667,Auto
CAF2951121.1,6.15748183333333,Auto
CAF2951138.1,4.18413383333333,Auto
CAF2951156.1,1.896456,Auto
CAF2951175.1,0.331777166666667,Auto
CAF2951192.1,23.0844333333333,Auto
CAF2951209.1,6.08132968333333,Auto
CAF2951227.1,2.570685,Auto
CAF2951239.1,2.79170983333333,Auto
CAF2951256.1,19.30104,Auto
CAF2951273.1,30.8585833333333,Auto
CAF2951290.1,18.8353166666667,Auto
CAF2951307.1,78.7674,Auto
CAF2951323.1,233.130666666667,Auto
CAF2951337.1,0.696961666666667,Auto
CAF2951345.1,21.36239,Auto
CAF2951361.1,4.72265833333333,Auto
CAF2951377.1,0.388589366666667,Auto
CAF2951393.1,58.6375066666667,Auto
CAF2951410.1,10.4662216666667,Auto
CAF2951427.1,48.0396333333333,Auto
CAF2951444.1,14.50754,Auto
CAF2951461.1,0,Auto
CAF2951477.1,0.723705366666667,Auto
CAF2951495.1,7.14537166666667,Auto
CAF2951512.1,51.3682666666667,Auto
CAF2951529.1,29.2217333333333,Auto
CAF2951546.1,112.031033333333,Auto
CAF2951562.1,42.201886,Auto
CAF2951579.1,7.07026831666667,Auto
CAF2951596.1,10.43655,Auto
CAF2951612.1,16.1706316666667,Auto
CAF2951628.1,18.347785,Auto
CAF2951644.1,32.0633933333333,Auto
CAF2951658.1,42.7331,Auto
CAF2951676.1,93.12885,Auto
CAF2951685.1,36.2152166666667,Auto
CAF2951701.1,27.4554833333333,Auto
CAF2951717.1,17.7913366666667,Auto
CAF2951734.1,5.64619333333333,Auto
CAF2951752.1,7.71181333333333,Auto
CAF2951770.1,16.6562366666667,Auto
CAF2951783.1,0.0667063333333333,Auto
CAF2951800.1,3.48017333333333,Auto
CAF2951816.1,0,Auto
CAF2951832.1,0.190926666666667,Auto
CAF2951849.1,2.77147666666667,Auto
CAF2951865.1,79.0309618333333,Auto
CAF2951882.1,73.4450433333333,Auto
CAF2951899.1,2.94989666666667,Auto
CAF2951916.1,2.2149971635,Auto
CAF2951933.1,75.1580333333333,Auto
CAF2951949.1,17.491395,Auto
CAF2951967.1,27.207615,Auto
CAF2951984.1,44.0290333333333,Auto
CAF2952000.1,23.9506683333333,Auto
CAF2952017.1,21.4678666666667,Auto
CAF2952033.1,13.2103866666667,Auto
CAF2952048.1,3.85439016666667,Auto
CAF2952065.1,4.47052083333333,Auto
CAF2952082.1,3.20451183333333,Auto
CAF2952099.1,4.0490329,Auto
CAF2952116.1,34.6235583333333,Auto
CAF2952132.1,15.7195683333333,Auto
CAF2952150.1,1.42007966666667,Auto
CAF2952166.1,4.36742,Auto
CAF2952183.1,1830.51251666667,Auto
CAF2952199.1,0.0370873333333333,Auto
CAF2952215.1,15.1551316666667,Auto
CAF2952232.1,14.5737216666667,Auto
CAF2952244.1,56.9371333333333,Auto
CAF2952263.1,26.08435,Auto
CAF2952280.1,23.4408416666667,Auto
CAF2952296.1,33.6174333333333,Auto
CAF2952313.1,20.31463,Auto
CAF2952331.1,34.0740833333333,Auto
CAF2952346.1,1.16372916666667,Auto
CAF2952363.1,56.22275,Auto
CAF2952381.1,28.11505,Auto
CAF2952396.1,0.0959116666666667,Auto
CAF2952414.1,12.3907346666667,Auto
CAF2952430.1,232.63765,Auto
CAF2952448.1,219.012816666667,Auto
CAF2952465.1,32.6479166666667,Auto
CAF2952482.1,0.363871333333333,Auto
CAF2952499.1,0.688562048,Auto
CAF2952517.1,1.14429966666667,Auto
CAF2952534.1,14.5980816666667,Auto
CAF2952548.1,1.37303683333333,Auto
CAF2952563.1,0,Auto
CAF2952580.1,24.28915,Auto
CAF2952598.1,19.85425,Auto
CAF2952611.1,20.7636016666667,Auto
CAF2952629.1,0.117921166666667,Auto
CAF2952633.1,23.9264166666667,Auto
CAF2952650.1,19.93607,Auto
CAF2952666.1,0,Auto
CAF2952682.1,16.11322,Auto
CAF2952699.1,26.7608883333333,Auto
CAF2952716.1,0.266726666666667,Auto
CAF2952733.1,0,Auto
CAF2952750.1,89.85975,Auto
CAF2952766.1,137.352766666667,Auto
CAF2952783.1,36.5653166666667,Auto
CAF2952800.1,21.5514,Auto
CAF2952816.1,46.5683166666667,Auto
CAF2952833.1,7.99188333333333,Auto
CAF2952850.1,0,Auto
CAF2952861.1,17.3603766666667,Auto
CAF2952880.1,19.38055,Auto
CAF2952897.1,14.4798383333333,Auto
CAF2952913.1,1.15463516666667,Auto
CAF2952930.1,0,Auto
CAF2952948.1,0.254591033333333,Auto
CAF2952967.1,15.7751018333333,Auto
CAF2952984.1,16.275,Auto
CAF2953001.1,3.35551883333333,Auto
CAF2953018.1,23.2413483333333,Auto
CAF2953035.1,19.3605166666667,Auto
CAF2953052.1,21.80791,Auto
CAF2953069.1,4.79912583333333,Auto
CAF2953085.1,0.793384666666667,Auto
CAF2953102.1,8.64930666666667,Auto
CAF2953119.1,7.04297666666667,Auto
CAF2953137.1,22.1364166666667,Auto
CAF2953156.1,21.4290066666667,Auto
CAF2953173.1,18.8880333333333,Auto
CAF2953192.1,67.5723766666667,Auto
CAF2953209.1,53.2840333333333,Auto
CAF2953226.1,2.32555943973333,Auto
CAF2953242.1,11.1393431166667,Auto
CAF2953253.1,0,Auto
CAF2953270.1,0,Auto
CAF2953287.1,8.82454833333333,Auto
CAF2953304.1,313.313533333333,Auto
CAF2953322.1,63.4456,Auto
CAF2953339.1,233.580333333333,Auto
CAF2953356.1,0,Auto
CAF2953373.1,12.1747016666667,Auto
CAF2953390.1,15.1529991666667,Auto
CAF2953408.1,0.0820748333333333,Auto
CAF2953425.1,0.384931383333333,Auto
CAF2953442.1,19.561855,Auto
CAF2953458.1,4.99147833333333,Auto
CAF2953476.1,61.34545,Auto
CAF2953493.1,6.46567,Auto
CAF2953510.1,2.55532066666667,Auto
CAF2953526.1,23.4958333333333,Auto
CAF2953544.1,69.3571333333333,Auto
CAF2953559.1,69.3571333333333,Auto
CAF2953574.1,23.4958333333333,Auto
CAF2953590.1,0.0843636666666667,Auto
CAF2953606.1,0.102361166666667,Auto
CAF2953623.1,0,Auto
CAF2953639.1,0.0652055,Auto
CAF2953655.1,0,Auto
CAF2953672.1,0.0212071666666667,Auto
CAF2953689.1,9.66243466666667,Auto
CAF2953706.1,14.0968525,Auto
CAF2953723.1,16.2886916666667,Auto
CAF2953740.1,0.531697,Auto
CAF2953756.1,0,Auto
CAF2953772.1,1.54811666666667,Auto
CAF2953789.1,19.127575,Auto
CAF2953806.1,1.27673483333333,Auto
CAF2953823.1,10.20657,Auto
CAF2953840.1,9.11461166666667,Auto
CAF2953856.1,48.9508,Auto
CAF2953873.1,47.0767516666667,Auto
CAF2953890.1,0.273491,Auto
CAF2953905.1,0,Auto
CAF2953922.1,1.016585e-07,Auto
CAF2953939.1,0.272235,Auto
CAF2953955.1,0,Auto
CAF2953971.1,31.71245,Auto
CAF2953986.1,11.3617383333333,Auto
CAF2953998.1,5.72718333333333e-06,Auto
CAF2954014.1,55.08835,Auto
CAF2954029.1,0.68158,Auto
CAF2954037.1,12.962955,Auto
CAF2954053.1,0.443630833333333,Auto
CAF2954067.1,0.0422709,Auto
CAF2954084.1,6.20634233333333,Auto
CAF2954100.1,6.70937283333333,Auto
CAF2954116.1,0.500004066666667,Auto
CAF2954132.1,5.46970166666667,Auto
CAF2954148.1,39.7221,Auto
CAF2954163.1,14.5502233333333,Auto
CAF2954179.1,26.41727,Auto
CAF2954195.1,18.8441816666667,Auto
CAF2954201.1,55.46825,Auto
CAF2954218.1,60.84215,Auto
CAF2954236.1,41.1736,Auto
CAF2954252.1,37.77185,Auto
CAF2954267.1,4.2764665,Auto
CAF2954281.1,190.71524,Auto
CAF2954295.1,0,Auto
CAF2954310.1,0.23327245,Auto
CAF2954321.1,0.0829793333333333,Auto
CAF2954336.1,0.096859,Auto
CAF2954352.1,7.88794,Auto
CAF2954368.1,5.83896833333333,Auto
CAF2954382.1,46.3243666666667,Auto
CAF2954399.1,21.7110666666667,Auto
CAF2954415.1,13.6584233333333,Auto
CAF2954431.1,2.05501666666667,Auto
CAF2954448.1,29.833,Auto
CAF2954467.1,0.635014166666667,Auto
CAF2954483.1,0.426738766666667,Auto
CAF2954499.1,0,Auto
CAF2954515.1,0.0399848333333333,Auto
CAF2954531.1,0.326,Auto
CAF2954547.1,0.541283333333333,Auto
CAF2954563.1,0.173755,Auto
CAF2954579.1,0.703890166666667,Auto
CAF2954596.1,32.32635,Auto
CAF2954611.1,65.6938333333333,Auto
CAF2954627.1,0.335773,Auto
CAF2954643.1,54.5913666666667,Auto
CAF2954658.1,57.4215166666667,Auto
CAF2954673.1,78.7807833333333,Auto
CAF2954689.1,40.43539,Auto
CAF2954705.1,10.4745168555917,Auto
CAF2954722.1,43.8103666666667,Auto
CAF2954738.1,0.117402833333333,Auto
CAF2954753.1,0.412719483333333,Auto
CAF2954765.1,32.1368166666667,Auto
CAF2954781.1,0.0271177676914733,Auto
CAF2954798.1,10.2354,Auto
CAF2954814.1,50.8503,Auto
CAF2954830.1,0.314958333333333,Auto
CAF2954846.1,5.92138533333333,Auto
CAF2954862.1,30.8752916666667,Auto
CAF2954878.1,1.62273316666667,Auto
CAF2954894.1,22.9714583333333,Auto
CAF2954909.1,0.125646716666667,Auto
CAF2954925.1,0,Auto
CAF2954943.1,0.323460166666667,Auto
CAF2954957.1,20.6775933333333,Auto
CAF2954973.1,41.7488833333333,Auto
CAF2954987.1,40.93725,Auto
CAF2955001.1,46.1491333333333,Auto
CAF2955016.1,49.5000666666667,Auto
CAF2955032.1,9.42886733333333,Auto
CAF2955047.1,11.1293516666667,Auto
CAF2955062.1,47.62396,Auto
CAF2955077.1,33.0122596666667,Auto
CAF2955091.1,1.78447283333333,Auto
CAF2955106.1,108.412633333333,Auto
CAF2955120.1,787.317866666667,Auto
CAF2955135.1,2.67223216666667,Auto
CAF2955150.1,2.77030466666667,Auto
CAF2955165.1,15.71272,Auto
CAF2955180.1,1.28536683333333,Auto
CAF2955195.1,5.17459666666667,Auto
CAF2955209.1,0.69348195,Auto
CAF2955223.1,9.08629833333333,Auto
CAF2955238.1,14.67337,Auto
CAF2955252.1,0,Auto
CAF2955267.1,2.094125,Auto
CAF2955280.1,0.0288623333333333,Auto
CAF2955295.1,0.400737,Auto
CAF2955310.1,0.281724833333333,Auto
CAF2955325.1,132.403426666667,Auto
CAF2955341.1,41.2138333333333,Auto
CAF2955358.1,28.8362666666667,Auto
CAF2955373.1,8.69682166666667,Auto
CAF2955387.1,9.377905,Auto
CAF2955402.1,13.3948766666667,Auto
CAF2955416.1,0.586208333333333,Auto
CAF2955430.1,0,Auto
CAF2955445.1,64.7535101666667,Auto
CAF2955459.1,11.0201156666667,Auto
CAF2955468.1,10.87315,Auto
CAF2955483.1,0.545300966666667,Auto
CAF2955498.1,0.972785333333333,Auto
CAF2955514.1,12.5564733333333,Auto
CAF2955529.1,55.0432333333333,Auto
CAF2955543.1,29.8943166666667,Auto
CAF2955558.1,14.247525,Auto
CAF2955573.1,3.65673533333333,Auto
CAF2955588.1,2.164963155,Auto
CAF2955604.1,118.771533333333,Auto
CAF2955618.1,8.83424166666667,Auto
CAF2955632.1,9.40391166666667,Auto
CAF2955647.1,36.55145,Auto
CAF2955661.1,32.4161166666667,Auto
CAF2955674.1,3.22080333333333,Auto
CAF2955688.1,0.369038633333333,Auto
CAF2955704.1,0.9495065,Auto
CAF2955718.1,1.11941633333333,Auto
CAF2955732.1,0.692627833333333,Auto
CAF2955747.1,4.96292683333333,Auto
CAF2955762.1,0.4064998636,Auto
CAF2955777.1,4.51112,Auto
CAF2955791.1,7.7527315,Auto
CAF2955806.1,0,Auto
CAF2955821.1,0,Auto
CAF2955836.1,0,Auto
CAF2955841.1,0.0481301666666667,Auto
CAF2955855.1,34.0764833333333,Auto
CAF2955870.1,0.883919333333333,Auto
CAF2955885.1,2.54083683333333,Auto
CAF2955900.1,29.57579,Auto
CAF2955914.1,7.30076216666667,Auto
CAF2955929.1,0,Auto
CAF2955943.1,3.3488755,Auto
CAF2955957.1,48.0186333333333,Auto
CAF2955972.1,74.7910833333333,Auto
CAF2955986.1,24.5312683333333,Auto
CAF2956002.1,31.6657333333333,Auto
CAF2956016.1,0.603142333333333,Auto
CAF2956023.1,300.321733333333,Auto
